"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"45325","TCGA-AB-2991-03A_1","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"45331","TCGA-AB-2991-03A_1","TRGJP1","TRGC1",NA,"Soapfuse",NA,NA
"45332","TCGA-AB-2991-03A_1","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"45336","TCGA-AB-2991-03A_1","VIPAR","C14orf148",NA,"Soapfuse",NA,NA
"45344","TCGA-AB-2992-03A_3","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"45345","TCGA-AB-2992-03A_3","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"45346","TCGA-AB-2992-03A_3","ANKRD30BL","GRN","Tophat",NA,NA,NA
"45347","TCGA-AB-2992-03A_3","ANKRD30BL","ITGB2","Tophat",NA,NA,NA
"45348","TCGA-AB-2992-03A_3","ANKRD30BL","MPO","Tophat",NA,NA,NA
"45352","TCGA-AB-2992-03A_3","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"45353","TCGA-AB-2992-03A_3","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"45354","TCGA-AB-2992-03A_3","ATP5B","VWA3B","Tophat",NA,NA,NA
"45355","TCGA-AB-2992-03A_3","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"45356","TCGA-AB-2992-03A_3","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"45357","TCGA-AB-2992-03A_3","BMS1P20","IGLL5","Tophat",NA,NA,NA
"45358","TCGA-AB-2992-03A_3","CR1L","CR1","Tophat",NA,NA,NA
"45359","TCGA-AB-2992-03A_3","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"45360","TCGA-AB-2992-03A_3","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"45361","TCGA-AB-2992-03A_3","HFM1","PCBD2","Tophat",NA,NA,NA
"45365","TCGA-AB-2992-03A_3","HLA-E","LYZ",NA,"Soapfuse",NA,NA
"45369","TCGA-AB-2992-03A_3","JAK2","TCF3","Tophat",NA,NA,NA
"45370","TCGA-AB-2992-03A_3","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"45373","TCGA-AB-2992-03A_3","PCBD2","VPS13B","Tophat",NA,NA,NA
"45374","TCGA-AB-2992-03A_3","PDE3A","ENSG00000248527","Tophat",NA,NA,NA
"45375","TCGA-AB-2992-03A_3","PPEF2","HFM1","Tophat",NA,NA,NA
"45378","TCGA-AB-2992-03A_3","SEC14L1","HFM1","Tophat",NA,NA,NA
"45379","TCGA-AB-2992-03A_3","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"45380","TCGA-AB-2992-03A_3","C16orf53","MVP",NA,"Soapfuse",NA,NA
"45381","TCGA-AB-2992-03A_3","CHCHD2","PHKG1",NA,"Soapfuse",NA,NA
"45382","TCGA-AB-2992-03A_3","EEF1DP3","FRY",NA,"Soapfuse",NA,NA
"45386","TCGA-AB-2992-03A_3","EIF4E3","FOXP1",NA,"Soapfuse",NA,NA
"45446","TCGA-AB-2992-03A_3","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"45448","TCGA-AB-2992-03A_3","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"45489","TCGA-AB-2992-03A_3","NDUFS5","SGOL1",NA,"Soapfuse",NA,NA
"45495","TCGA-AB-2992-03A_3","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"45498","TCGA-AB-2992-03A_3","SIRPB1","SIRPD",NA,"Soapfuse",NA,NA
"45509","TCGA-AB-2992-03A_3","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"45525","TCGA-AB-2992-03A_3","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"45532","TCGA-AB-2992-03A_3","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"45535","TCGA-AB-2992-03A_3","ZNF525","ZNF83",NA,"Soapfuse",NA,NA
"45541","TCGA-AB-2992-03A_3","ZNF765","ZNF83",NA,"Soapfuse",NA,NA
"45545","TCGA-AB-2992-03A_3","ZNF813","ZNF83",NA,"Soapfuse",NA,NA
"45549","TCGA-AB-2994-03A_2","ANKRD30BL","GRN","Tophat",NA,NA,NA
"45550","TCGA-AB-2994-03A_2","ANKRD30BL","MPO","Tophat",NA,NA,NA
"45551","TCGA-AB-2994-03A_2","ARL8B","TEX101","Tophat",NA,NA,NA
"45552","TCGA-AB-2994-03A_2","ATP5F1","WDR77","Tophat",NA,NA,NA
"45553","TCGA-AB-2994-03A_2","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"45554","TCGA-AB-2994-03A_2","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"45555","TCGA-AB-2994-03A_2","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"45556","TCGA-AB-2994-03A_2","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"45557","TCGA-AB-2994-03A_2","ENO1","EDARADD","Tophat",NA,NA,NA
"45560","TCGA-AB-2994-03A_2","GRID2","FER","Tophat",NA,NA,NA
"45561","TCGA-AB-2994-03A_2","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"45562","TCGA-AB-2994-03A_2","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"45563","TCGA-AB-2994-03A_2","HFM1","PPEF2","Tophat",NA,NA,NA
"45564","TCGA-AB-2994-03A_2","HLA-G","HLA-B","Tophat",NA,NA,NA
"45565","TCGA-AB-2994-03A_2","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"45569","TCGA-AB-2994-03A_2","KIAA0825","PCBD2","Tophat",NA,NA,NA
"45570","TCGA-AB-2994-03A_2","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"45571","TCGA-AB-2994-03A_2","MPO","ANKRD30BL","Tophat",NA,NA,NA
"45573","TCGA-AB-2994-03A_2","PID1","HFM1","Tophat",NA,NA,NA
"45575","TCGA-AB-2994-03A_2","PLEKHA5","SRSF11","Tophat",NA,NA,NA
"45577","TCGA-AB-2994-03A_2","PML","RARA","Tophat","Soapfuse",NA,NA
"45637","TCGA-AB-2994-03A_2","PPEF2","HFM1","Tophat",NA,NA,NA
"45638","TCGA-AB-2994-03A_2","PRSS53","ZNF646","Tophat",NA,NA,NA
"45639","TCGA-AB-2994-03A_2","SEC14L1","HFM1","Tophat",NA,NA,NA
"45641","TCGA-AB-2994-03A_2","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"45643","TCGA-AB-2994-03A_2","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"45644","TCGA-AB-2994-03A_2","ZNRD1-AS1","HLA-B","Tophat",NA,NA,NA
"45645","TCGA-AB-2994-03A_2","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"45657","TCGA-AB-2994-03A_2","C19orf47","AKT2",NA,"Soapfuse",NA,NA
"45675","TCGA-AB-2994-03A_2","C20orf29","MAVS",NA,"Soapfuse",NA,NA
"45695","TCGA-AB-2994-03A_2","CLN6","CALML4",NA,"Soapfuse",NA,NA
"45697","TCGA-AB-2994-03A_2","CTSC","RAB38",NA,"Soapfuse",NA,NA
"45699","TCGA-AB-2994-03A_2","EEF1DP3","FRY",NA,"Soapfuse",NA,NA
"45703","TCGA-AB-2994-03A_2","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"45748","TCGA-AB-2994-03A_2","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"45754","TCGA-AB-2994-03A_2","GATSL1","GTF2I",NA,"Soapfuse",NA,NA
"45755","TCGA-AB-2994-03A_2","IL17RC","CRELD1",NA,"Soapfuse",NA,NA
"45779","TCGA-AB-2994-03A_2","JAK3","INSL3",NA,"Soapfuse",NA,NA
"45781","TCGA-AB-2994-03A_2","KLF16","REXO1",NA,"Soapfuse",NA,NA
"45783","TCGA-AB-2994-03A_2","MBD1","CCDC11",NA,"Soapfuse",NA,NA
"45784","TCGA-AB-2994-03A_2","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"45830","TCGA-AB-2994-03A_2","NSF","LRRC37A3",NA,"Soapfuse",NA,NA
"45832","TCGA-AB-2994-03A_2","RARA","PML",NA,"Soapfuse",NA,NA
"45859","TCGA-AB-2994-03A_2","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"45863","TCGA-AB-2994-03A_2","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"45885","TCGA-AB-2994-03A_2","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"45887","TCGA-AB-2994-03A_2","STX16","NPEPL1",NA,"Soapfuse",NA,NA
"45891","TCGA-AB-2994-03A_2","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"45894","TCGA-AB-2994-03A_2","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"45897","TCGA-AB-2994-03A_2","TPM4","KLF2",NA,"Soapfuse",NA,NA
"45899","TCGA-AB-2994-03A_2","TRGJP1","TRGC1",NA,"Soapfuse",NA,NA
"45900","TCGA-AB-2994-03A_2","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"45901","TCGA-AB-2994-03A_2","UBXN2A","MFSD2B",NA,"Soapfuse",NA,NA
"45907","TCGA-AB-2995-03A_4","ARL8B","TEX101","Tophat",NA,NA,NA
"45908","TCGA-AB-2995-03A_4","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"45909","TCGA-AB-2995-03A_4","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"45910","TCGA-AB-2995-03A_4","DDX3Y","DDX3X","Tophat",NA,NA,NA
"45911","TCGA-AB-2995-03A_4","EIF3G","P2RY11","Tophat",NA,NA,NA
"45912","TCGA-AB-2995-03A_4","ENO1","EDARADD","Tophat",NA,NA,NA
"45915","TCGA-AB-2995-03A_4","FAU","ENSG00000235297","Tophat",NA,NA,NA
"45916","TCGA-AB-2995-03A_4","FER","GNB2L1","Tophat",NA,NA,NA
"45917","TCGA-AB-2995-03A_4","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"45918","TCGA-AB-2995-03A_4","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"45919","TCGA-AB-2995-03A_4","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"45920","TCGA-AB-2995-03A_4","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"45921","TCGA-AB-2995-03A_4","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"45924","TCGA-AB-2995-03A_4","HLA-G","HLA-B","Tophat",NA,NA,NA
"45925","TCGA-AB-2995-03A_4","LMTK2","TBC1D5","Tophat",NA,NA,NA
"45926","TCGA-AB-2995-03A_4","LRRFIP1","RBM44",NA,"Soapfuse",NA,NA
"45938","TCGA-AB-2995-03A_4","MALAT1","ENSG00000198744","Tophat",NA,NA,NA
"45939","TCGA-AB-2995-03A_4","PID1","ENSG00000226958","Tophat",NA,NA,NA
"45940","TCGA-AB-2995-03A_4","PLEKHA5","SRSF11","Tophat",NA,NA,NA
"45942","TCGA-AB-2995-03A_4","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"45944","TCGA-AB-2995-03A_4","SEC14L1","HFM1","Tophat",NA,NA,NA
"45945","TCGA-AB-2995-03A_4","SLC5A2","C16orf58","Tophat",NA,NA,NA
"45946","TCGA-AB-2995-03A_4","SRPK2","NKAIN3","Tophat",NA,NA,NA
"45947","TCGA-AB-2995-03A_4","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"45948","TCGA-AB-2995-03A_4","ZNF746","ZNF767P","Tophat",NA,NA,NA
"45949","TCGA-AB-2995-03A_4","C10orf112","PLXDC2",NA,"Soapfuse",NA,NA
"45952","TCGA-AB-2995-03A_4","C20orf4","DLGAP4",NA,"Soapfuse",NA,NA
"45955","TCGA-AB-2995-03A_4","CLDND2","ETFB",NA,"Soapfuse",NA,NA
"45956","TCGA-AB-2995-03A_4","DEXI","TASP1",NA,"Soapfuse",NA,NA
"45960","TCGA-AB-2995-03A_4","EIF4E3","FOXP1",NA,"Soapfuse",NA,NA
"46020","TCGA-AB-2995-03A_4","ELMO1","AOAH",NA,"Soapfuse",NA,NA
"46040","TCGA-AB-2995-03A_4","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"46061","TCGA-AB-2995-03A_4","FCF1","RNF217",NA,"Soapfuse",NA,NA
"46063","TCGA-AB-2995-03A_4","HACL1","COLQ",NA,"Soapfuse",NA,NA
"46119","TCGA-AB-2995-03A_4","HOXA4","HOXA3",NA,"Soapfuse",NA,NA
"46121","TCGA-AB-2995-03A_4","KLRC4","KLRK1",NA,"Soapfuse",NA,NA
"46123","TCGA-AB-2995-03A_4","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"46183","TCGA-AB-2995-03A_4","NSUN4","FAAH",NA,"Soapfuse",NA,NA
"46207","TCGA-AB-2995-03A_4","PRH1","PRR4",NA,"Soapfuse",NA,NA
"46208","TCGA-AB-2995-03A_4","PRKAA1","TTC33",NA,"Soapfuse",NA,NA
"46220","TCGA-AB-2995-03A_4","RPL3","RN28S1",NA,"Soapfuse",NA,NA
"46235","TCGA-AB-2995-03A_4","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"46239","TCGA-AB-2995-03A_4","SUGT1P","NOL6",NA,"Soapfuse",NA,NA
"46253","TCGA-AB-2995-03A_4","TAS2R14","PRH1",NA,"Soapfuse",NA,NA
"46254","TCGA-AB-2995-03A_4","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"46255","TCGA-AB-2995-03A_4","TM9SF1","IPO4",NA,"Soapfuse",NA,NA
"46257","TCGA-AB-2995-03A_4","TMSB4Y","KALP",NA,"Soapfuse",NA,NA
"46259","TCGA-AB-2995-03A_4","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"46262","TCGA-AB-2995-03A_4","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"46263","TCGA-AB-2995-03A_4","TTTY15","USP9Y",NA,"Soapfuse",NA,NA
"46269","TCGA-AB-2995-03A_4","UBA2","WTIP",NA,"Soapfuse",NA,NA
"46270","TCGA-AB-2995-03A_4","UBE2D2","CXXC5",NA,"Soapfuse",NA,NA
"46335","TCGA-AB-2995-03A_4","ZNF782","ZNF510",NA,"Soapfuse",NA,NA
"46343","TCGA-AB-2996-03A_4","ABHD1","PREB","Tophat",NA,NA,NA
"46344","TCGA-AB-2996-03A_4","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"46345","TCGA-AB-2996-03A_4","ANKRD30BL","MPO","Tophat",NA,NA,NA
"46347","TCGA-AB-2996-03A_4","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"46348","TCGA-AB-2996-03A_4","ANKRD30BL","ZFP36","Tophat",NA,NA,NA
"46352","TCGA-AB-2996-03A_4","ARL8B","TEX101","Tophat",NA,NA,NA
"46353","TCGA-AB-2996-03A_4","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"46354","TCGA-AB-2996-03A_4","DDX3Y","DDX3X","Tophat",NA,NA,NA
"46355","TCGA-AB-2996-03A_4","DLG2","UNC45B","Tophat",NA,NA,NA
"46356","TCGA-AB-2996-03A_4","ENO1","EDARADD","Tophat",NA,NA,NA
"46359","TCGA-AB-2996-03A_4","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"46360","TCGA-AB-2996-03A_4","HCG17","HLA-C","Tophat",NA,NA,NA
"46361","TCGA-AB-2996-03A_4","HFM1","CD74","Tophat",NA,NA,NA
"46362","TCGA-AB-2996-03A_4","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"46363","TCGA-AB-2996-03A_4","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"46364","TCGA-AB-2996-03A_4","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"46365","TCGA-AB-2996-03A_4","HFM1","PCBD2","Tophat",NA,NA,NA
"46366","TCGA-AB-2996-03A_4","HLA-A","HLA-E","Tophat",NA,NA,NA
"46367","TCGA-AB-2996-03A_4","HLA-C","HLA-B","Tophat",NA,NA,NA
"46368","TCGA-AB-2996-03A_4","HLA-H","HLA-E","Tophat",NA,NA,NA
"46369","TCGA-AB-2996-03A_4","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"46371","TCGA-AB-2996-03A_4","JAK2","TCF3","Tophat",NA,NA,NA
"46372","TCGA-AB-2996-03A_4","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"46373","TCGA-AB-2996-03A_4","LMTK2","TBC1D5","Tophat",NA,NA,NA
"46374","TCGA-AB-2996-03A_4","LOC440311","GLTSCR2","Tophat",NA,NA,NA
"46375","TCGA-AB-2996-03A_4","MALAT1","ENSG00000198744","Tophat",NA,NA,NA
"46376","TCGA-AB-2996-03A_4","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"46377","TCGA-AB-2996-03A_4","PCBD2","ENSG00000232177","Tophat",NA,NA,NA
"46379","TCGA-AB-2996-03A_4","PCBD2","VPS13B","Tophat",NA,NA,NA
"46380","TCGA-AB-2996-03A_4","PCBP2","FLJ39080","Tophat",NA,NA,NA
"46381","TCGA-AB-2996-03A_4","PID1","ENSG00000239935","Tophat",NA,NA,NA
"46383","TCGA-AB-2996-03A_4","PID1","ENSG00000241781","Tophat",NA,NA,NA
"46384","TCGA-AB-2996-03A_4","PLEKHA5","SRSF11","Tophat",NA,NA,NA
"46385","TCGA-AB-2996-03A_4","PPEF2","HFM1","Tophat",NA,NA,NA
"46387","TCGA-AB-2996-03A_4","RECQL5","MYO15B","Tophat",NA,NA,NA
"46388","TCGA-AB-2996-03A_4","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"46389","TCGA-AB-2996-03A_4","RYR2","SLCO5A1","Tophat",NA,NA,NA
"46390","TCGA-AB-2996-03A_4","SAFB2","SAFB","Tophat",NA,NA,NA
"46391","TCGA-AB-2996-03A_4","SEC14L1","HFM1","Tophat",NA,NA,NA
"46393","TCGA-AB-2996-03A_4","SLC5A2","C16orf58","Tophat",NA,NA,NA
"46394","TCGA-AB-2996-03A_4","SRPK2","NKAIN3","Tophat",NA,NA,NA
"46395","TCGA-AB-2996-03A_4","TBL1Y","TBL1X","Tophat",NA,NA,NA
"46396","TCGA-AB-2996-03A_4","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"46397","TCGA-AB-2996-03A_4","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"46409","TCGA-AB-2996-03A_4","CTBS","GNG5",NA,"Soapfuse",NA,NA
"46417","TCGA-AB-2996-03A_4","DCTN1","SLC4A5",NA,"Soapfuse",NA,NA
"46505","TCGA-AB-2996-03A_4","EAF2","SLC15A2",NA,"Soapfuse",NA,NA
"46508","TCGA-AB-2996-03A_4","ELAC1","SMAD4",NA,"Soapfuse",NA,NA
"46510","TCGA-AB-2996-03A_4","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"46512","TCGA-AB-2996-03A_4","GIMAP2","GIMAP1",NA,"Soapfuse",NA,NA
"46513","TCGA-AB-2996-03A_4","GKAP1","KIF27",NA,"Soapfuse",NA,NA
"46523","TCGA-AB-2996-03A_4","GLYCTK","DNAH1",NA,"Soapfuse",NA,NA
"46527","TCGA-AB-2996-03A_4","HACL1","COLQ",NA,"Soapfuse",NA,NA
"46607","TCGA-AB-2996-03A_4","IFRD1","C7orf53",NA,"Soapfuse",NA,NA
"46609","TCGA-AB-2996-03A_4","MED26","SLC35E1",NA,"Soapfuse",NA,NA
"46619","TCGA-AB-2996-03A_4","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"46631","TCGA-AB-2996-03A_4","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"46635","TCGA-AB-2996-03A_4","SIRPB1","SIRPD",NA,"Soapfuse",NA,NA
"46644","TCGA-AB-2996-03A_4","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"46645","TCGA-AB-2996-03A_4","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"46646","TCGA-AB-2996-03A_4","TMSB4Y","KALP",NA,"Soapfuse",NA,NA
"46647","TCGA-AB-2996-03A_4","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"46649","TCGA-AB-2996-03A_4","TRGJP1","TRGC1",NA,"Soapfuse",NA,NA
"46650","TCGA-AB-2996-03A_4","TTTY15","USP9Y",NA,"Soapfuse",NA,NA
"46653","TCGA-AB-2996-03A_4","ZNF782","ZNF510",NA,"Soapfuse",NA,NA
"46661","TCGA-AB-2998-03A_3","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"46662","TCGA-AB-2998-03A_3","ANKRD30BL","MPO","Tophat",NA,NA,NA
"46665","TCGA-AB-2998-03A_3","ARL8B","TEX101","Tophat",NA,NA,NA
"46666","TCGA-AB-2998-03A_3","DALRD3","WDR6","Tophat",NA,NA,NA
"46667","TCGA-AB-2998-03A_3","DDX17","KDELR3","Tophat",NA,NA,NA
"46668","TCGA-AB-2998-03A_3","DKFZP586I1420","PSMC5","Tophat",NA,NA,NA
"46669","TCGA-AB-2998-03A_3","ENO1","EDARADD","Tophat",NA,NA,NA
"46673","TCGA-AB-2998-03A_3","FAU","ENSG00000235297","Tophat",NA,NA,NA
"46674","TCGA-AB-2998-03A_3","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"46675","TCGA-AB-2998-03A_3","HFM1","PPEF2","Tophat",NA,NA,NA
"46676","TCGA-AB-2998-03A_3","HLA-C","HLA-B","Tophat",NA,NA,NA
"46677","TCGA-AB-2998-03A_3","HLA-H","HCG17","Tophat",NA,NA,NA
"46678","TCGA-AB-2998-03A_3","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"46684","TCGA-AB-2998-03A_3","JAK2","TCF3","Tophat",NA,NA,NA
"46685","TCGA-AB-2998-03A_3","MALAT1","ENSG00000198744","Tophat",NA,NA,NA
"46686","TCGA-AB-2998-03A_3","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"46687","TCGA-AB-2998-03A_3","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"46689","TCGA-AB-2998-03A_3","MPO","EPX","Tophat",NA,NA,NA
"46690","TCGA-AB-2998-03A_3","MPO","PDE3A","Tophat",NA,NA,NA
"46693","TCGA-AB-2998-03A_3","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"46694","TCGA-AB-2998-03A_3","PID1","ENSG00000239935","Tophat",NA,NA,NA
"46695","TCGA-AB-2998-03A_3","PID1","HFM1","Tophat",NA,NA,NA
"46696","TCGA-AB-2998-03A_3","PML","RARA",NA,"Soapfuse",NA,NA
"46764","TCGA-AB-2998-03A_3","PPEF2","HFM1","Tophat",NA,NA,NA
"46765","TCGA-AB-2998-03A_3","SEC14L1","HFM1","Tophat",NA,NA,NA
"46766","TCGA-AB-2998-03A_3","SLC5A2","C16orf58","Tophat",NA,NA,NA
"46767","TCGA-AB-2998-03A_3","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"46768","TCGA-AB-2998-03A_3","SRPK2","NKAIN3","Tophat",NA,NA,NA
"46769","TCGA-AB-2998-03A_3","TBL1Y","TBL1X","Tophat",NA,NA,NA
"46770","TCGA-AB-2998-03A_3","TCIRG1","ENSG00000255031","Tophat",NA,NA,NA
"46771","TCGA-AB-2998-03A_3","WDR6","DALRD3","Tophat",NA,NA,NA
"46774","TCGA-AB-2998-03A_3","ZNF746","ZNF767P","Tophat",NA,NA,NA
"46775","TCGA-AB-2998-03A_3","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"46781","TCGA-AB-2998-03A_3","ARL6IP1","RPS15A",NA,"Soapfuse",NA,NA
"46782","TCGA-AB-2998-03A_3","CELA1","BIN2",NA,"Soapfuse",NA,NA
"46784","TCGA-AB-2998-03A_3","CTSC","RAB38",NA,"Soapfuse",NA,NA
"46786","TCGA-AB-2998-03A_3","EAF2","SLC15A2",NA,"Soapfuse",NA,NA
"46792","TCGA-AB-2998-03A_3","EEF1DP3","FRY",NA,"Soapfuse",NA,NA
"46796","TCGA-AB-2998-03A_3","EVI2A","EVI2B",NA,"Soapfuse",NA,NA
"46801","TCGA-AB-2998-03A_3","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"46843","TCGA-AB-2998-03A_3","FUT4","PIWIL4",NA,"Soapfuse",NA,NA
"46845","TCGA-AB-2998-03A_3","GLYCTK","DNAH1",NA,"Soapfuse",NA,NA
"46848","TCGA-AB-2998-03A_3","IL17RC","CRELD1",NA,"Soapfuse",NA,NA
"46880","TCGA-AB-2998-03A_3","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"46902","TCGA-AB-2998-03A_3","NKG7","ETFB",NA,"Soapfuse",NA,NA
"46903","TCGA-AB-2998-03A_3","PRH1","PRR4",NA,"Soapfuse",NA,NA
"46904","TCGA-AB-2998-03A_3","PRR13","PCBP2",NA,"Soapfuse",NA,NA
"46918","TCGA-AB-2998-03A_3","RARA","PML",NA,"Soapfuse",NA,NA
"46940","TCGA-AB-2998-03A_3","RILPL2","BMPR2",NA,"Soapfuse",NA,NA
"46941","TCGA-AB-2998-03A_3","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"46944","TCGA-AB-2998-03A_3","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"46945","TCGA-AB-2998-03A_3","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"46948","TCGA-AB-2998-03A_3","TRGJP1","TRGC1",NA,"Soapfuse",NA,NA
"46949","TCGA-AB-2998-03A_3","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"46950","TCGA-AB-2999-03B_2","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"46952","TCGA-AB-2999-03B_2","ANKRD30BL","MPO","Tophat",NA,NA,NA
"46954","TCGA-AB-2999-03B_2","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"46959","TCGA-AB-2999-03B_2","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"46960","TCGA-AB-2999-03B_2","ARL8B","TEX101","Tophat",NA,NA,NA
"46961","TCGA-AB-2999-03B_2","ATP6V1G2-DDX39B","ENSG00000254406","Tophat",NA,NA,NA
"46962","TCGA-AB-2999-03B_2","BAZ2A","RBMS2","Tophat",NA,NA,NA
"46964","TCGA-AB-2999-03B_2","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"46965","TCGA-AB-2999-03B_2","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"46966","TCGA-AB-2999-03B_2","BZRAP1","BZRAP1-AS1","Tophat",NA,NA,NA
"46967","TCGA-AB-2999-03B_2","CASP6","ENSG00000005059","Tophat",NA,NA,NA
"46968","TCGA-AB-2999-03B_2","CLIC1","ENSG00000231313","Tophat",NA,NA,NA
"46969","TCGA-AB-2999-03B_2","CSNK1G2","JAK2","Tophat",NA,NA,NA
"46970","TCGA-AB-2999-03B_2","DDIT3","MARS","Tophat",NA,NA,NA
"46971","TCGA-AB-2999-03B_2","DLG2","UNC45B","Tophat",NA,NA,NA
"46973","TCGA-AB-2999-03B_2","EIF3E","KHDC1","Tophat",NA,NA,NA
"46974","TCGA-AB-2999-03B_2","EIF3G","P2RY11","Tophat",NA,NA,NA
"46977","TCGA-AB-2999-03B_2","ENO1","EDARADD","Tophat",NA,NA,NA
"46980","TCGA-AB-2999-03B_2","FER","GNB2L1","Tophat",NA,NA,NA
"46982","TCGA-AB-2999-03B_2","FMO5","CCT8","Tophat",NA,NA,NA
"46983","TCGA-AB-2999-03B_2","FTH1","BEST1","Tophat",NA,NA,NA
"46984","TCGA-AB-2999-03B_2","HCG17","HLA-C","Tophat",NA,NA,NA
"46985","TCGA-AB-2999-03B_2","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"46986","TCGA-AB-2999-03B_2","HFM1","ENSG00000239776","Tophat",NA,NA,NA
