"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"315","TCGA-AB-2814-03A","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"316","TCGA-AB-2814-03A","RPS21","TAPT1-AS1","Tophat",NA,NA,NA
"317","TCGA-AB-2814-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"318","TCGA-AB-2814-03A","SLC25A3","TMEM116","Tophat",NA,NA,NA
"319","TCGA-AB-2814-03A","SP100","SP140L","Tophat",NA,NA,NA
"320","TCGA-AB-2814-03A","WDR6","DALRD3","Tophat",NA,NA,NA
"321","TCGA-AB-2814-03A","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"322","TCGA-AB-2814-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"323","TCGA-AB-2817-03A","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"324","TCGA-AB-2817-03A","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"325","TCGA-AB-2817-03A","ARL8B","TEX101","Tophat",NA,NA,NA
"326","TCGA-AB-2817-03A","ARRDC1","ARRDC1-AS1","Tophat",NA,NA,NA
"327","TCGA-AB-2817-03A","BAZ2A","RBMS2","Tophat",NA,NA,NA
"328","TCGA-AB-2817-03A","DDX17","KDELR3","Tophat",NA,NA,NA
"329","TCGA-AB-2817-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"330","TCGA-AB-2817-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"331","TCGA-AB-2817-03A","EXOC7","ZACN","Tophat",NA,NA,NA
"332","TCGA-AB-2817-03A","FLJ39080","PCBP2","Tophat",NA,NA,NA
"333","TCGA-AB-2817-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"334","TCGA-AB-2817-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"335","TCGA-AB-2817-03A","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"336","TCGA-AB-2817-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"337","TCGA-AB-2817-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"338","TCGA-AB-2817-03A","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"339","TCGA-AB-2817-03A","JAK2","TCF3","Tophat",NA,NA,NA
"340","TCGA-AB-2817-03A","P2RY11","EIF3G","Tophat",NA,NA,NA
"341","TCGA-AB-2817-03A","PCBP2","FLJ39080","Tophat",NA,NA,NA
"342","TCGA-AB-2817-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"343","TCGA-AB-2817-03A","PID1","ENSG00000239776","Tophat",NA,NA,NA
"344","TCGA-AB-2817-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"345","TCGA-AB-2817-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"346","TCGA-AB-2817-03A","PID1","ENSG00000251948","Tophat",NA,NA,NA
"347","TCGA-AB-2817-03A","PPEF2","HFM1","Tophat",NA,NA,NA
"348","TCGA-AB-2817-03A","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"349","TCGA-AB-2817-03A","SDR39U1","KHNYN","Tophat",NA,NA,NA
"350","TCGA-AB-2817-03A","SEC14L1","ALKBH3","Tophat",NA,NA,NA
"351","TCGA-AB-2817-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"352","TCGA-AB-2817-03A","SEC61A2","MAPK14","Tophat",NA,NA,NA
"353","TCGA-AB-2817-03A","SUDS3","ENSG00000250101","Tophat",NA,NA,NA
"354","TCGA-AB-2817-03A","TAF10","ILK","Tophat",NA,NA,NA
"355","TCGA-AB-2817-03A","WDR6","DALRD3","Tophat",NA,NA,NA
"356","TCGA-AB-2817-03A","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"357","TCGA-AB-2819-03A","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"358","TCGA-AB-2819-03A","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"359","TCGA-AB-2819-03A","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"360","TCGA-AB-2819-03A","BAZ2A","RBMS2","Tophat",NA,NA,NA
"361","TCGA-AB-2819-03A","C16orf58","SLC5A2","Tophat",NA,NA,NA
"362","TCGA-AB-2819-03A","CD74","ENSG00000239935","Tophat",NA,NA,NA
"363","TCGA-AB-2819-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"364","TCGA-AB-2819-03A","DISC1FP1","TUBA1B","Tophat",NA,NA,NA
"365","TCGA-AB-2819-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"366","TCGA-AB-2819-03A","EIF3E","KHDC1","Tophat",NA,NA,NA
"367","TCGA-AB-2819-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"368","TCGA-AB-2819-03A","EXOC7","ZACN","Tophat",NA,NA,NA
"369","TCGA-AB-2819-03A","FAU","ENSG00000235297","Tophat",NA,NA,NA
"370","TCGA-AB-2819-03A","FLJ39080","PCBP2","Tophat",NA,NA,NA
"371","TCGA-AB-2819-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"372","TCGA-AB-2819-03A","GNB2L1","GRID2","Tophat",NA,NA,NA
"373","TCGA-AB-2819-03A","GRID2","GNB2L1","Tophat",NA,NA,NA
"374","TCGA-AB-2819-03A","HFM1","CD74","Tophat",NA,NA,NA
"375","TCGA-AB-2819-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"376","TCGA-AB-2819-03A","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"377","TCGA-AB-2819-03A","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"378","TCGA-AB-2819-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"379","TCGA-AB-2819-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"380","TCGA-AB-2819-03A","HFM1","SEC14L1","Tophat",NA,NA,NA
"381","TCGA-AB-2819-03A","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"382","TCGA-AB-2819-03A","HSP90B1","LRRC28","Tophat",NA,NA,NA
"383","TCGA-AB-2819-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"384","TCGA-AB-2819-03A","PABPC1","PABPC3","Tophat",NA,NA,NA
"385","TCGA-AB-2819-03A","PCBD2","ENSG00000226958","Tophat",NA,NA,NA
"386","TCGA-AB-2819-03A","PCBD2","VPS13B","Tophat",NA,NA,NA
"387","TCGA-AB-2819-03A","PCBP2","FLJ39080","Tophat",NA,NA,NA
"388","TCGA-AB-2819-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"389","TCGA-AB-2819-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"390","TCGA-AB-2819-03A","PID1","ENSG00000251948","Tophat",NA,NA,NA
"391","TCGA-AB-2819-03A","PPEF2","HFM1","Tophat",NA,NA,NA
"392","TCGA-AB-2819-03A","PPEF2","SEC14L1","Tophat",NA,NA,NA
"393","TCGA-AB-2819-03A","PTEN","RPL11","Tophat",NA,NA,NA
"394","TCGA-AB-2819-03A","RBM39","ENSG00000214019","Tophat",NA,NA,NA
"395","TCGA-AB-2819-03A","RPL11","ENSG00000244192","Tophat",NA,NA,NA
"396","TCGA-AB-2819-03A","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"397","TCGA-AB-2819-03A","RYR2","ENSG00000226958","Tophat",NA,NA,NA
"398","TCGA-AB-2819-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"399","TCGA-AB-2819-03A","SEC61A2","MAPK14","Tophat",NA,NA,NA
"400","TCGA-AB-2819-03A","SLC5A2","C16orf58","Tophat",NA,NA,NA
"401","TCGA-AB-2819-03A","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"402","TCGA-AB-2819-03A","TAF10","ILK","Tophat",NA,NA,NA
"403","TCGA-AB-2819-03A","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"404","TCGA-AB-2823-03A","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"405","TCGA-AB-2823-03A","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"406","TCGA-AB-2823-03A","ANKRD30BL","ENSG00000248527","Tophat",NA,NA,NA
"407","TCGA-AB-2823-03A","ANKRD30BL","GRN","Tophat",NA,NA,NA
"408","TCGA-AB-2823-03A","DALRD3","WDR6","Tophat",NA,NA,NA
"409","TCGA-AB-2823-03A","EIF3G","P2RY11","Tophat",NA,NA,NA
"410","TCGA-AB-2823-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"411","TCGA-AB-2823-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"412","TCGA-AB-2823-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"413","TCGA-AB-2823-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"414","TCGA-AB-2823-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"415","TCGA-AB-2823-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"416","TCGA-AB-2823-03A","HLA-E","HLA-C","Tophat",NA,NA,NA
"417","TCGA-AB-2823-03A","MPO","ANKRD30BL","Tophat",NA,NA,NA
"418","TCGA-AB-2823-03A","MPO","PDE3A","Tophat",NA,NA,NA
"419","TCGA-AB-2823-03A","NEGR1","GDI2","Tophat",NA,NA,NA
"420","TCGA-AB-2823-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"421","TCGA-AB-2823-03A","PABPC1","PABPC3","Tophat",NA,NA,NA
"422","TCGA-AB-2823-03A","PCBD2","VPS13B","Tophat",NA,NA,NA
"423","TCGA-AB-2823-03A","PCBP2","FLJ39080","Tophat",NA,NA,NA
"424","TCGA-AB-2823-03A","PDE3A","ENSG00000198744","Tophat",NA,NA,NA
"425","TCGA-AB-2823-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"426","TCGA-AB-2823-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"427","TCGA-AB-2823-03A","PID1","ENSG00000251948","Tophat",NA,NA,NA
"428","TCGA-AB-2823-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"429","TCGA-AB-2823-03A","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"430","TCGA-AB-2823-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"431","TCGA-AB-2823-03A","UBE3C","UBXN2B","Tophat",NA,NA,NA
"432","TCGA-AB-2823-03A","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"433","TCGA-AB-2832-03A","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"434","TCGA-AB-2832-03A","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"435","TCGA-AB-2832-03A","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"436","TCGA-AB-2832-03A","ARL8B","TEX101","Tophat",NA,NA,NA
"437","TCGA-AB-2832-03A","BHLHE40-AS1","BHLHE40","Tophat",NA,NA,NA
"438","TCGA-AB-2832-03A","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"439","TCGA-AB-2832-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"440","TCGA-AB-2832-03A","BMS1P20","IGLL5","Tophat",NA,NA,NA
"441","TCGA-AB-2832-03A","C16orf58","SLC5A2","Tophat",NA,NA,NA
"442","TCGA-AB-2832-03A","CD74","ENSG00000239935","Tophat",NA,NA,NA
"443","TCGA-AB-2832-03A","CD74","HFM1","Tophat",NA,NA,NA
"444","TCGA-AB-2832-03A","DALRD3","WDR6","Tophat",NA,NA,NA
"445","TCGA-AB-2832-03A","DDX17","KDELR3","Tophat",NA,NA,NA
"446","TCGA-AB-2832-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"447","TCGA-AB-2832-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"448","TCGA-AB-2832-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"449","TCGA-AB-2832-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"450","TCGA-AB-2832-03A","GRID2","GNB2L1","Tophat",NA,NA,NA
"451","TCGA-AB-2832-03A","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"452","TCGA-AB-2832-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"453","TCGA-AB-2832-03A","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"454","TCGA-AB-2832-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"455","TCGA-AB-2832-03A","HFM1","NOTCH2NL","Tophat",NA,NA,NA
"456","TCGA-AB-2832-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"457","TCGA-AB-2832-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"458","TCGA-AB-2832-03A","HFM1","SEC14L1","Tophat",NA,NA,NA
"459","TCGA-AB-2832-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"460","TCGA-AB-2832-03A","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"461","TCGA-AB-2832-03A","HLA-DPB1","HLA-DPB2","Tophat",NA,NA,NA
"462","TCGA-AB-2832-03A","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"463","TCGA-AB-2832-03A","JAK2","TCF3","Tophat",NA,NA,NA
"464","TCGA-AB-2832-03A","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"465","TCGA-AB-2832-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"466","TCGA-AB-2832-03A","LOC440311","GLTSCR2","Tophat",NA,NA,NA
"467","TCGA-AB-2832-03A","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"468","TCGA-AB-2832-03A","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"469","TCGA-AB-2832-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"470","TCGA-AB-2832-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"471","TCGA-AB-2832-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"472","TCGA-AB-2832-03A","P2RY11","EIF3G","Tophat",NA,NA,NA
"473","TCGA-AB-2832-03A","PDE3A","ENSG00000225630","Tophat",NA,NA,NA
"474","TCGA-AB-2832-03A","PID1","CD74","Tophat",NA,NA,NA
"475","TCGA-AB-2832-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"476","TCGA-AB-2832-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"477","TCGA-AB-2832-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"478","TCGA-AB-2832-03A","PID1","ENSG00000248527","Tophat",NA,NA,NA
"479","TCGA-AB-2832-03A","PPEF2","HFM1","Tophat",NA,NA,NA
"480","TCGA-AB-2832-03A","PSMB8","TAP1","Tophat",NA,NA,NA
"481","TCGA-AB-2832-03A","RPL8","ENSG00000225267","Tophat",NA,NA,NA
"482","TCGA-AB-2832-03A","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"483","TCGA-AB-2832-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"484","TCGA-AB-2832-03A","SLC5A2","C16orf58","Tophat",NA,NA,NA
"485","TCGA-AB-2832-03A","SP100","SP140L","Tophat",NA,NA,NA
"486","TCGA-AB-2832-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"487","TCGA-AB-2832-03A","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"488","TCGA-AB-2832-03A","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"489","TCGA-AB-2834-03A","ANKRD30BL","ENSG00000248527","Tophat",NA,NA,NA
"490","TCGA-AB-2834-03A","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"491","TCGA-AB-2834-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"492","TCGA-AB-2834-03A","CD74","HFM1","Tophat",NA,NA,NA
"493","TCGA-AB-2834-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"494","TCGA-AB-2834-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"495","TCGA-AB-2834-03A","EIF3E","KHDC1","Tophat",NA,NA,NA
"496","TCGA-AB-2834-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"497","TCGA-AB-2834-03A","FMO5","CCT8","Tophat",NA,NA,NA
"498","TCGA-AB-2834-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"499","TCGA-AB-2834-03A","HFM1","CD74","Tophat",NA,NA,NA
"500","TCGA-AB-2834-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"501","TCGA-AB-2834-03A","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"502","TCGA-AB-2834-03A","HFM1","INTS4","Tophat",NA,NA,NA
"503","TCGA-AB-2834-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"504","TCGA-AB-2834-03A","HFM1","PKP4","Tophat",NA,NA,NA
"505","TCGA-AB-2834-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"506","TCGA-AB-2834-03A","HFM1","SEC14L1","Tophat",NA,NA,NA
"507","TCGA-AB-2834-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"508","TCGA-AB-2834-03A","HVCN1","TCTN1","Tophat",NA,NA,NA
"509","TCGA-AB-2834-03A","IFI16","MNDA","Tophat",NA,NA,NA
"510","TCGA-AB-2834-03A","JAK2","TCF3","Tophat",NA,NA,NA
"511","TCGA-AB-2834-03A","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"512","TCGA-AB-2834-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"513","TCGA-AB-2834-03A","LOC644936","ACTB","Tophat",NA,NA,NA
"514","TCGA-AB-2834-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"515","TCGA-AB-2834-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"516","TCGA-AB-2834-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"517","TCGA-AB-2834-03A","PABPC1","PABPC3","Tophat",NA,NA,NA
"518","TCGA-AB-2834-03A","PCBP2","FLJ39080","Tophat",NA,NA,NA
"519","TCGA-AB-2834-03A","PID1","ENSG00000239776","Tophat",NA,NA,NA
"520","TCGA-AB-2834-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"521","TCGA-AB-2834-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"522","TCGA-AB-2834-03A","PID1","ENSG00000251948","Tophat",NA,NA,NA
"523","TCGA-AB-2834-03A","PLAC8","EP400NL","Tophat",NA,NA,NA
"524","TCGA-AB-2834-03A","PPEF2","ENSG00000239776","Tophat",NA,NA,NA
"525","TCGA-AB-2834-03A","PPEF2","HFM1","Tophat",NA,NA,NA
"526","TCGA-AB-2834-03A","RAVER1","ICAM3","Tophat",NA,NA,NA
"527","TCGA-AB-2834-03A","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"528","TCGA-AB-2834-03A","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"529","TCGA-AB-2834-03A","RYR2","SLCO5A1","Tophat",NA,NA,NA
"530","TCGA-AB-2834-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"531","TCGA-AB-2834-03A","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"532","TCGA-AB-2834-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"533","TCGA-AB-2834-03A","USP9Y","USP9X","Tophat",NA,NA,NA
"534","TCGA-AB-2840-03A","ANKRD30BL","ENSG00000198744","Tophat",NA,NA,NA
"535","TCGA-AB-2840-03A","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"536","TCGA-AB-2840-03A","BECN1","CNTD1","Tophat",NA,NA,NA
"537","TCGA-AB-2840-03A","BZRAP1","BZRAP1-AS1","Tophat",NA,NA,NA
"538","TCGA-AB-2840-03A","C16orf58","SLC5A2","Tophat",NA,NA,NA
"539","TCGA-AB-2840-03A","CLIC1","CEP112","Tophat",NA,NA,NA
"540","TCGA-AB-2840-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"541","TCGA-AB-2840-03A","DKFZP586I1420","PSMC5","Tophat",NA,NA,NA
"542","TCGA-AB-2840-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"543","TCGA-AB-2840-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"544","TCGA-AB-2840-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"545","TCGA-AB-2840-03A","FER","GNB2L1","Tophat",NA,NA,NA
"546","TCGA-AB-2840-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"547","TCGA-AB-2840-03A","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"548","TCGA-AB-2840-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"549","TCGA-AB-2840-03A","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"550","TCGA-AB-2840-03A","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"551","TCGA-AB-2840-03A","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"552","TCGA-AB-2840-03A","HFM1","INTS4","Tophat",NA,NA,NA
"553","TCGA-AB-2840-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"554","TCGA-AB-2840-03A","HFM1","PKP4","Tophat",NA,NA,NA
"555","TCGA-AB-2840-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"556","TCGA-AB-2840-03A","HFM1","SEC14L1","Tophat",NA,NA,NA
"557","TCGA-AB-2840-03A","HSP90B1","LRRC28","Tophat",NA,NA,NA
"558","TCGA-AB-2840-03A","JAK2","CSNK1G2","Tophat",NA,NA,NA
"559","TCGA-AB-2840-03A","MALAT1","ENSG00000198744","Tophat",NA,NA,NA
"560","TCGA-AB-2840-03A","MALAT1","ENSG00000230021","Tophat",NA,NA,NA
"561","TCGA-AB-2840-03A","MALAT1","ENSG00000241800","Tophat",NA,NA,NA
"562","TCGA-AB-2840-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"563","TCGA-AB-2840-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"564","TCGA-AB-2840-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"565","TCGA-AB-2840-03A","NUMA1","IL18BP","Tophat",NA,NA,NA
"566","TCGA-AB-2840-03A","OST4","AGBL5","Tophat",NA,NA,NA
"567","TCGA-AB-2840-03A","PABPC1","PABPC3","Tophat",NA,NA,NA
"568","TCGA-AB-2840-03A","PCBD2","ENSG00000226958","Tophat",NA,NA,NA
"569","TCGA-AB-2840-03A","PCBD2","ENSG00000232177","Tophat",NA,NA,NA
"570","TCGA-AB-2840-03A","PCBD2","MPO","Tophat",NA,NA,NA
"571","TCGA-AB-2840-03A","PDE3A","ENSG00000225630","Tophat",NA,NA,NA
"572","TCGA-AB-2840-03A","PDE3A","ENSG00000225840","Tophat",NA,NA,NA
"573","TCGA-AB-2840-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"574","TCGA-AB-2840-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"575","TCGA-AB-2840-03A","PPEF2","SEC14L1","Tophat",NA,NA,NA
"576","TCGA-AB-2840-03A","PREB","ABHD1","Tophat",NA,NA,NA
"577","TCGA-AB-2840-03A","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"578","TCGA-AB-2840-03A","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"579","TCGA-AB-2840-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"580","TCGA-AB-2840-03A","SMARCC2","MYL6","Tophat",NA,NA,NA
"581","TCGA-AB-2840-03A","STAT6","NAB2","Tophat",NA,NA,NA
"582","TCGA-AB-2840-03A","UTRN","ENSG00000226958","Tophat",NA,NA,NA
"583","TCGA-AB-2840-03A","UTRN","INTS4","Tophat",NA,NA,NA
"584","TCGA-AB-2840-03A","WDR6","DALRD3","Tophat",NA,NA,NA
"585","TCGA-AB-2840-03A","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"586","TCGA-AB-2842-03A","ANKRD30BL","ACTB","Tophat",NA,NA,NA
"587","TCGA-AB-2842-03A","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"588","TCGA-AB-2842-03A","ANKRD30BL","ENSG00000248527","Tophat",NA,NA,NA
"589","TCGA-AB-2842-03A","ANKRD30BL","PABPC1","Tophat",NA,NA,NA
"590","TCGA-AB-2842-03A","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"591","TCGA-AB-2842-03A","ATP5B","VWA3B","Tophat",NA,NA,NA
"592","TCGA-AB-2842-03A","BAZ2A","RBMS2","Tophat",NA,NA,NA
"593","TCGA-AB-2842-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"594","TCGA-AB-2842-03A","BMS1P20","ENSG00000211684","Tophat",NA,NA,NA
"595","TCGA-AB-2842-03A","CLIC1","CEP112","Tophat",NA,NA,NA
"596","TCGA-AB-2842-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"597","TCGA-AB-2842-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"598","TCGA-AB-2842-03A","EIF3E","KHDC1","Tophat",NA,NA,NA
"599","TCGA-AB-2842-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"600","TCGA-AB-2842-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"601","TCGA-AB-2842-03A","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"602","TCGA-AB-2842-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"603","TCGA-AB-2842-03A","HFM1","CD74","Tophat",NA,NA,NA
"604","TCGA-AB-2842-03A","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"605","TCGA-AB-2842-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"606","TCGA-AB-2842-03A","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"607","TCGA-AB-2842-03A","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"608","TCGA-AB-2842-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"609","TCGA-AB-2842-03A","HFM1","PKP4","Tophat",NA,NA,NA
"610","TCGA-AB-2842-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"611","TCGA-AB-2842-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"612","TCGA-AB-2842-03A","HLA-F","HLA-B","Tophat",NA,NA,NA
"613","TCGA-AB-2842-03A","HLA-F","HLA-C","Tophat",NA,NA,NA
"614","TCGA-AB-2842-03A","HSP90B1","LRRC28","Tophat",NA,NA,NA
"615","TCGA-AB-2842-03A","HVCN1","TCTN1","Tophat",NA,NA,NA
"616","TCGA-AB-2842-03A","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"617","TCGA-AB-2842-03A","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"618","TCGA-AB-2842-03A","KHNYN","SDR39U1","Tophat",NA,NA,NA
"619","TCGA-AB-2842-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"620","TCGA-AB-2842-03A","LTB4R2","LTB4R","Tophat",NA,NA,NA
"621","TCGA-AB-2842-03A","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"622","TCGA-AB-2842-03A","MALAT1","ENSG00000229344","Tophat",NA,NA,NA
"623","TCGA-AB-2842-03A","MALAT1","ENSG00000248527","Tophat",NA,NA,NA
"624","TCGA-AB-2842-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"625","TCGA-AB-2842-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"626","TCGA-AB-2842-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"627","TCGA-AB-2842-03A","OST4","AGBL5","Tophat",NA,NA,NA
"628","TCGA-AB-2842-03A","PCBD2","ENSG00000226958","Tophat",NA,NA,NA
"629","TCGA-AB-2842-03A","PCBD2","ENSG00000230021","Tophat",NA,NA,NA
